,AAPL,AGG,EURUSD=X,EXSA.DE,F,GD=F,GM,GOOG,MBG.DE,SIE.DE,SNAP,SPY,TM,TSLA,UBER,VOW3.DE
2016-03-04,23.743194580078125,93.69590759277344,1.094894528388977,34.380001068115234,10.415884017944336,314.1499938964844,26.098636627197266,35.544498443603516,46.252662658691406,74.4171371459961,,177.52870178222656,105.90882110595703,13.402667045593262,,100.64132690429688
2016-03-07,23.480430603027344,93.67023468017578,1.0993964672088623,34.290000915527344,10.438875198364258,323.29998779296875,26.28166389465332,34.757999420166016,46.03273391723633,73.95327758789062,,177.67039489746094,104.32332611083984,13.685999870300293,,97.43910217285156
2016-03-08,23.28681182861328,93.90150451660156,1.1016006469726562,33.93000030517578,10.139965057373047,318.6000061035156,25.524580001831055,34.69850158691406,44.706321716308594,73.47284698486328,,175.73060607910156,102.30279541015625,13.506667137145996,,93.40513610839844
2016-03-09,23.30756187438965,93.85871887207031,1.1004005670547485,34.08000183105469,10.109308242797852,324.95001220703125,25.726757049560547,35.262001037597656,44.8643913269043,74.17694091796875,,176.5986785888672,102.718505859375,13.914667129516602,,94.1952896118164
2016-03-10,23.31907844543457,93.90150451660156,1.0989010334014893,33.470001220703125,10.07865047454834,324.0,25.96262550354004,35.64099884033203,42.99503707885742,71.94872283935547,,176.7403564453125,103.52091217041016,13.678667068481445,,90.53559875488281
2016-03-11,23.57032012939453,93.73015594482422,1.1178430318832397,34.38999938964844,10.185951232910156,326.8500061035156,26.33327865600586,36.340999603271484,44.73381423950195,73.82901763916016,,179.5924530029297,105.62845611572266,13.833333015441895,,94.5695571899414
2016-03-14,23.630250930786133,93.78155517578125,1.1167943477630615,34.65999984741211,10.170624732971191,322.5,26.26589012145996,36.52450180053711,45.55165100097656,75.5188217163086,,179.36215209960938,105.3287582397461,14.34333324432373,,96.1498794555664
2016-03-15,24.105070114135742,93.69590759277344,1.1101982593536377,34.130001068115234,10.139965057373047,318.6700134277344,26.1563777923584,36.416500091552734,45.65474319458008,74.98870086669922,,179.06983947753906,103.65626525878906,14.555999755859375,,93.98735809326172
2016-03-16,24.425457000732422,94.09849548339844,1.1109012365341187,34.13999938964844,10.346905708312988,331.70001220703125,26.695507049560547,36.804500579833984,46.493202209472656,75.759033203125,,180.106201171875,103.96562194824219,14.795332908630371,,95.35973358154297
2016-03-17,24.386276245117188,94.29559326171875,1.1218937635421753,34.15999984741211,10.323911666870117,337.5,26.922956466674805,36.888999938964844,45.79219436645508,75.65962982177734,,181.24880981445312,104.34266662597656,15.092000007629395,,95.48448944091797
2016-03-18,24.413928985595703,94.3726577758789,1.1317979097366333,34.2599983215332,10.454205513000488,335.20001220703125,26.922956466674805,36.880001068115234,46.23204040527344,76.802734375,,181.9610595703125,103.05686950683594,15.515999794006348,,96.8984603881836
2016-03-21,24.4116268157959,94.16705322265625,1.1279042959213257,34.18000030517578,10.469533920288086,336.1000061035156,27.024045944213867,37.10449981689453,45.82655334472656,76.19805145263672,,182.21922302246094,103.57891845703125,15.887999534606934,,96.48258972167969
2016-03-22,24.598316192626953,94.10710906982422,1.1235954761505127,34.13999938964844,10.415884017944336,337.75,26.872413635253906,37.037498474121094,46.01211929321289,76.79444122314453,,182.1212921142578,104.99039459228516,15.616000175476074,,97.73021697998047
2016-03-23,24.46233367919922,94.31266021728516,1.122296690940857,34.11000061035156,10.162959098815918,329.3999938964844,26.375398635864258,36.90299987792969,46.238914489746094,76.55422973632812,,180.91941833496094,104.50701141357422,14.838666915893555,,97.48068237304688
2016-03-24,24.356307983398438,94.32128143310547,1.118105411529541,33.58000183105469,10.009671211242676,327.95001220703125,26.08055877685547,36.76499938964844,45.263004302978516,75.29517364501953,,180.83926391601562,102.78617095947266,15.183333396911621,,95.52607727050781
2016-03-25,24.356307983398438,94.32128143310547,1.1167943477630615,33.58000183105469,10.009671211242676,327.95001220703125,26.08055877685547,36.76499938964844,45.263004302978516,75.29517364501953,,180.83926391601562,102.78617095947266,15.183333396911621,,95.52607727050781
2016-03-28,24.24567222595215,94.38983154296875,1.1159967184066772,33.58000183105469,10.032662391662598,327.95001220703125,26.131103515625,36.67649841308594,45.263004302978516,75.29517364501953,,180.94607543945312,105.07740020751953,15.350666999816895,,95.52607727050781
2016-03-29,24.819599151611328,94.6724853515625,1.1202723979949951,33.779998779296875,10.116971015930176,324.6000061035156,26.274311065673828,37.23849868774414,45.599761962890625,75.8087387084961,,182.61985778808594,106.72731018066406,15.342000007629395,,94.02894592285156
2016-03-30,25.252925872802734,94.63822937011719,1.12920343875885,34.189998626708984,10.231938362121582,323.45001220703125,26.105831146240234,37.5265007019043,46.68563461303711,77.30802154541016,,183.42111206054688,105.9885482788086,15.12600040435791,,94.44481658935547
2016-03-31,25.121545791625977,94.93800354003906,1.1334655284881592,33.880001068115234,10.346905708312988,322.70001220703125,26.476490020751953,37.247501373291016,46.3007698059082,77.15892028808594,,182.97598266601562,104.72771453857422,15.317999839782715,,93.03083801269531
2016-04-01,25.352041244506836,94.85389709472656,1.1379671096801758,33.43000030517578,10.040328979492188,316.3999938964844,25.667783737182617,37.49549865722656,45.27674102783203,75.22061157226562,,184.22242736816406,101.98934936523438,15.839332580566406,,89.57909393310547
2016-04-04,25.61249542236328,94.94831848144531,1.1390039920806885,33.619998931884766,9.81039810180664,311.20001220703125,25.187620162963867,37.26449966430664,44.94686508178711,75.74246978759766,,183.62591552734375,99.8616943359375,16.465999603271484,,89.12164306640625
2016-04-05,25.310550689697266,95.07703399658203,1.1389002799987793,32.970001220703125,9.787405014038086,310.75,24.934900283813477,36.88999938964844,43.36616516113281,73.87045288085938,,181.79193115234375,97.26123809814453,17.031333923339844,,85.54511260986328
2016-04-06,25.575620651245117,95.05990600585938,1.138200283050537,33.22999954223633,9.825728416442871,317.6000061035156,25.22132110595703,37.28450012207031,42.95380783081055,74.40885925292969,,183.77725219726562,98.01970672607422,17.69466781616211,,86.08575439453125
2016-04-07,25.017824172973633,95.26587677001953,1.1404979228973389,33.040000915527344,9.595796585083008,315.3500061035156,24.783275604248047,37.013999938964844,43.14954376220703,72.95928192138672,,181.57821655273438,96.79827117919922,17.14666748046875,,85.1292495727539
2016-04-08,25.04548454284668,95.17147827148438,1.1373976469039917,33.33000183105469,9.61878776550293,326.5,24.74115753173828,36.95750045776367,43.22203826904297,73.92842102050781,,182.06787109375,99.1524887084961,16.67133331298828,,86.46003723144531
2016-04-11,25.128459930419922,95.24015045166016,1.1403028964996338,33.4900016784668,9.703094482421875,329.25,24.875934600830078,36.80500030517578,43.86000061035156,74.04439544677734,,181.6405792236328,96.95587921142578,16.661333084106445,,88.4978256225586
2016-04-12,25.45576286315918,95.08562469482422,1.141291856765747,33.709999084472656,9.818061828613281,338.8500061035156,25.027565002441406,37.15449905395508,44.439971923828125,74.39228820800781,,183.33209228515625,100.05870819091797,16.521333694458008,,89.37116241455078
2016-04-13,25.824548721313477,95.12855529785156,1.138498306274414,34.58000183105469,10.009671211242676,338.0,25.928930282592773,37.58599853515625,46.03487777709961,76.37200927734375,,185.18392944335938,102.69857025146484,16.968666076660156,,92.9892578125
2016-04-14,25.838382720947266,94.96546173095703,1.1279042959213257,34.65999984741211,10.032662391662598,335.6000061035156,25.878385543823242,37.65999984741211,46.29587173461914,77.06780242919922,,185.1928253173828,103.3880844116211,16.790666580200195,,93.40513610839844
2016-04-15,25.31977081298828,95.23155212402344,1.1270017623901367,34.560001373291016,9.91769790649414,332.2300109863281,25.74360466003418,37.95000076293945,45.31716537475586,76.84414672851562,,184.98806762695312,102.12725830078125,16.96733283996582,,91.20099639892578
2016-04-18,24.77350425720215,95.22296142578125,1.1299946308135986,34.66999816894531,10.155294418334961,335.95001220703125,26.375398635864258,38.330501556396484,46.04212188720703,77.12577819824219,,186.28794860839844,101.81204986572266,16.92533302307129,,92.19908905029297
2016-04-19,24.642122268676758,95.21436309814453,1.1309019327163696,35.209999084472656,10.300917625427246,343.25,26.93138313293457,37.69649887084961,47.58628845214844,79.01437377929688,,186.87550354003906,103.13197326660156,16.4913330078125,,94.32005310058594
2016-04-20,24.69282341003418,94.98265075683594,1.1359634399414062,35.38999938964844,10.454205513000488,352.8500061035156,27.1167049407959,37.63349914550781,47.94152069091797,79.70188903808594,,187.0535888671875,103.27973175048828,16.6646671295166,,100.55815124511719
2016-04-21,24.425457000732422,94.85389709472656,1.1305055618286133,35.20000076293945,10.461868286132812,348.20001220703125,27.512636184692383,37.957000732421875,48.32575607299805,79.96694946289062,,186.0475311279297,103.86090087890625,16.55266761779785,,105.67339324951172
2016-04-22,24.358612060546875,94.86250305175781,1.12920343875885,35.13999938964844,10.43121337890625,347.8999938964844,27.10828399658203,35.938499450683594,45.8536376953125,79.7598648071289,,186.0475311279297,105.84078979492188,16.916667938232422,,104.34259033203125
2016-04-25,24.220314025878906,94.75946807861328,1.123406171798706,34.95000076293945,10.408218383789062,345.04998779296875,26.914533615112305,36.157501220703125,45.53466033935547,79.0557861328125,,185.72708129882812,105.73243713378906,16.788000106811523,,102.38799285888672
2016-04-26,24.052053451538086,94.71656799316406,1.1269001960754395,35.08000183105469,10.53851318359375,351.6000061035156,27.1167049407959,35.40700149536133,45.62165069580078,78.50908660888672,,186.00302124023438,105.71273803710938,16.916000366210938,,104.00990295410156
2016-04-27,22.546926498413086,94.99978637695312,1.1299052238464355,35.209999084472656,10.585006713867188,355.95001220703125,27.091434478759766,35.29199981689453,45.50565719604492,78.93982696533203,,186.3859100341797,104.77696990966797,16.764667510986328,,107.6695785522461
2016-04-28,21.857751846313477,95.18865203857422,1.132900595664978,35.2599983215332,10.918211936950684,359.8999938964844,27.327302932739258,34.55099868774414,45.657901763916016,78.08663940429688,,184.69427490234375,101.41803741455078,16.513999938964844,,109.99845886230469
2016-04-29,21.606510162353516,95.18006134033203,1.135589361190796,34.47999954223633,10.507515907287598,360.3999938964844,26.788171768188477,34.6505012512207,43.99774932861328,75.47740936279297,,183.6971435546875,100.1769027709961,16.05066680908203,,105.1743392944336
2016-05-02,21.583463668823242,95.11559295654297,1.146302580833435,34.560001373291016,10.554009437561035,354.3500061035156,26.746055603027344,34.910499572753906,44.2877311706543,75.64308166503906,,185.1572265625,100.93537902832031,16.1200008392334,,105.34069061279297
2016-05-03,21.93842315673828,95.28755187988281,1.1524986028671265,33.95000076293945,10.406783103942871,348.95001220703125,26.324857711791992,34.61800003051758,43.18579864501953,74.51654052734375,,183.54579162597656,99.93064880371094,15.48799991607666,,102.0552978515625
2016-05-04,21.710241317749023,95.3305435180664,1.1504037380218506,33.58000183105469,10.313793182373047,347.8500061035156,25.76887321472168,34.78499984741211,42.54058074951172,75.55194854736328,,182.52191162109375,99.11308288574219,14.837332725524902,,99.72640228271484
2016-05-05,21.622112274169922,95.57131958007812,1.1493064165115356,33.77000045776367,10.321542739868164,347.75,25.726757049560547,35.07149887084961,42.82331085205078,76.13179016113281,,182.486328125,99.75334167480469,14.10200023651123,,98.56195831298828
2016-05-06,21.501529693603516,95.42513275146484,1.1406019926071167,33.650001525878906,10.414530754089355,349.45001220703125,26.08055877685547,35.555999755859375,43.06254959106445,76.76131439208984,,183.15406799316406,100.43301391601562,14.328666687011719,,101.30671691894531
2016-05-09,21.517763137817383,95.4853286743164,1.1387965679168701,33.81999969482422,10.321542739868164,342.0,25.928930282592773,35.64500045776367,43.301788330078125,77.05950927734375,,183.305419921875,101.07328033447266,13.928000450134277,,103.4692611694336
2016-05-10,21.663856506347656,95.52832794189453,1.1387965679168701,34.150001525878906,10.453274726867676,350.29998779296875,26.409095764160156,36.159000396728516,43.57002258300781,78.2026138305664,,185.58457946777344,103.25018310546875,13.912667274475098,,107.83592224121094
2016-05-11,21.45282745361328,95.52832794189453,1.1374363899230957,34.0099983215332,10.321542739868164,358.29998779296875,26.18164825439453,35.76449966430664,43.04804992675781,78.13634490966797,,183.8485107421875,96.96573638916016,13.93066692352295,,108.41815185546875
2016-05-12,20.949613571166992,95.44232940673828,1.142700433731079,33.810001373291016,10.344789505004883,360.45001220703125,26.26589012145996,35.66550064086914,42.598575592041016,77.23345947265625,,183.9019012451172,99.8616943359375,13.8186674118042,,106.04766845703125
2016-05-13,20.991352081298828,95.62290954589844,1.1376951932907104,33.97999954223633,10.24405574798584,359.29998779296875,25.70990753173828,35.541500091552734,42.64932632446289,77.53166198730469,,182.29934692382812,98.29551696777344,13.840666770935059,,107.46163177490234
2016-05-16,21.770523071289062,95.45954132080078,1.1316953897476196,33.97999954223633,10.321542739868164,365.2799987792969,25.836261749267578,35.824501037597656,42.64932632446289,77.53166198730469,,184.0977783203125,99.31008911132812,13.88599967956543,,107.46163177490234
2016-05-17,21.68008804321289,95.3305435180664,1.1316057443618774,34.04999923706055,10.182063102722168,370.79998779296875,25.802570343017578,35.311500549316406,41.866363525390625,77.22518920898438,,182.37948608398438,99.10323333740234,13.644000053405762,,104.59210968017578
2016-05-18,21.9282169342041,94.93497467041016,1.1316057443618774,34.31999969482422,10.197563171386719,369.6000061035156,25.90365982055664,35.33150100708008,41.75762176513672,77.63105773925781,,182.4329376220703,100.00945281982422,14.07800006866455,,106.6714859008789
2016-05-19,21.84473419189453,94.99516296386719,1.122296690940857,33.95000076293945,10.143317222595215,367.1499938964844,25.541423797607422,35.01599884033203,41.61263656616211,76.83586120605469,,181.80076599121094,98.11820983886719,14.347332954406738,,106.58830261230469
2016-05-20,22.081270217895508,95.05535888671875,1.1205987930297852,34.43000030517578,10.220807075500488,367.0,25.752025604248047,35.48699951171875,41.92436599731445,77.86299133300781,,182.94924926757812,99.10323333740234,14.685333251953125,,107.83592224121094
2016-05-23,22.361867904663086,95.03820037841797,1.1221708059310913,34.22999954223633,10.17431354522705,364.5,25.76887321472168,35.21200180053711,41.264652252197266,77.43226623535156,,182.70001220703125,98.05911254882812,14.414667129516602,,106.71307373046875
2016-05-24,22.7027530670166,94.98657989501953,1.121604323387146,35.06999969482422,10.298296928405762,366.29998779296875,26.1563777923584,36.00450134277344,42.17084884643555,78.765869140625,,185.0682373046875,99.13278198242188,14.52733325958252,,110.95497131347656
2016-05-25,23.10161590576172,95.00381469726562,1.113796591758728,35.4900016784668,10.476520538330078,371.1499938964844,26.661815643310547,36.26350021362305,43.5772705078125,80.44737243652344,,186.32354736328125,101.0831298828125,14.638667106628418,,111.70354461669922
2016-05-26,23.284820556640625,95.14994812011719,1.1158970594406128,35.54999923706055,10.430028915405273,371.70001220703125,26.358552932739258,36.20600128173828,44.14274215698242,80.92780303955078,,186.37698364257812,100.73836517333984,15.008000373840332,,112.53528594970703
2016-05-27,23.270902633666992,95.1327896118164,1.1192066669464111,35.65999984741211,10.422279357910156,371.45001220703125,26.44278907775879,36.632999420166016,43.99049377441406,81.74786376953125,,187.17823791503906,99.08352661132812,14.869333267211914,,112.8263931274414
2016-05-30,23.270902633666992,95.1327896118164,1.1110000610351562,35.7400016784668,10.422279357910156,371.45001220703125,26.44278907775879,36.632999420166016,44.6574592590332,81.46621704101562,,187.17823791503906,99.08352661132812,14.869333267211914,,114.73941802978516
2016-05-31,23.157272338867188,95.19295501708984,1.1148396730422974,35.439998626708984,10.453274726867676,370.1000061035156,26.35013198852539,36.7859992980957,44.50521469116211,80.17403411865234,,186.82211303710938,101.8613052368164,14.881999969482422,,111.74514770507812
2016-06-01,22.832618713378906,95.13957214355469,1.113598108291626,35.060001373291016,10.158817291259766,372.0,25.457189559936523,36.70750045776367,43.751258850097656,80.33141326904297,,187.20498657226562,101.78250122070312,14.637332916259766,,109.62418365478516
2016-06-02,22.66101837158203,95.38077545166016,1.1189061403274536,35.099998474121094,10.236305236816406,374.1000061035156,25.49088478088379,36.52000045776367,43.93975067138672,79.89239501953125,,187.77474975585938,102.2651596069336,14.597332954406738,,111.57878112792969
2016-06-03,22.7073917388916,95.8977279663086,1.115200161933899,34.810001373291016,10.104575157165527,374.54998779296875,24.934900283813477,36.117000579833984,42.97555160522461,78.9315414428711,,187.21385192871094,101.949951171875,14.599332809448242,,108.29339599609375
2016-06-06,22.872039794921875,95.7685317993164,1.1350995302200317,34.959999084472656,10.213057518005371,378.6000061035156,25.263437271118164,35.82749938964844,43.03355407714844,79.2877197265625,,188.16648864746094,103.95939636230469,14.711999893188477,,108.91718292236328
2016-06-07,22.96480369567871,95.85468292236328,1.1364023685455322,35.349998474121094,10.368036270141602,381.75,25.465612411499023,35.83250045776367,43.58451843261719,80.64617156982422,,188.4602813720703,103.91014862060547,15.489333152770996,,111.121337890625
2016-06-08,22.943925857543945,95.88914489746094,1.1357828378677368,35.150001525878906,10.352538108825684,388.29998779296875,25.226736068725586,36.41400146484375,43.21479034423828,79.77642822265625,,189.07460021972656,104.06775665283203,15.701333045959473,,109.08353424072266
2016-06-09,23.10858154296875,95.95811462402344,1.140706181526184,34.84000015258789,10.27505111694336,386.0,25.047584533691406,36.42900085449219,42.613075256347656,79.20488739013672,,188.81642150878906,102.93497467041016,15.290666580200195,,106.6714859008789
